x,y,z,utc,rm,dbm,tx_gain,cable_loss
8.42161328125,0.5096456909179687,1.538385498046875,14:37:10,"[0.3917558491230011, -0.6576973795890808, -0.6433984041213989, -0.08903976529836655, 0.6689102053642273, -0.737991213798523, 0.9157506823539734, 0.3464004397392273, 0.2034882754087448]",-27.032036106871978,100,3.72
8.4216787109375,0.5096411437988281,1.5383994140625,14:37:11,"[0.3921438753604889, -0.6580751538276672, -0.6427754163742065, -0.08819654583930969, 0.6686270236968994, -0.7383490204811096, 0.9156661629676819, 0.346229612827301, 0.20415803790092468]",-27.305737316172973,100,3.72
8.4220869140625,0.5095534057617187,1.5381580810546875,14:37:12,"[0.3897302448749542, -0.658859372138977, -0.6434397101402283, -0.08931271731853485, 0.6683512926101685, -0.7384644746780396, 0.9165880084037781, 0.3452692925930023, 0.20163220167160034]",-27.281744144681213,100,3.72
8.422005859375,0.5096170349121094,1.5382764892578125,14:37:13,"[0.39165744185447693, -0.657346248626709, -0.6438170075416565, -0.09010536223649979, 0.6689520478248596, -0.7378239035606384, 0.9156885147094727, 0.3469856083393097, 0.20276963710784912]",-27.039845634228715,100,3.72
8.4218291015625,0.5096007690429688,1.538354736328125,14:37:14,"[0.3921254873275757, -0.6575648784637451, -0.6433086395263672, -0.08927846699953079, 0.6688113212585449, -0.7380520105361938, 0.9155691862106323, 0.34684261679649353, 0.20355157554149628]",-27.039845634228715,100,3.72
8.4216474609375,0.5096649780273438,1.5384747314453124,14:37:15,"[0.3932756185531616, -0.6573634743690491, -0.6428122520446777, -0.08822618424892426, 0.668941080570221, -0.7380609512329102, 0.9151778221130371, 0.34697425365448, 0.20508155226707458]",-27.512858782882084,100,3.72
8.421982421875,0.5095941162109375,1.538194580078125,14:37:16,"[0.3901665210723877, -0.658708393573761, -0.6433298587799072, -0.08923879265785217, 0.6683636903762817, -0.7384622097015381, 0.9164095520973206, 0.34553322196006775, 0.20199079811573029]",-26.871474728021184,100,3.72
8.421845703125,0.5096775817871094,1.53832080078125,14:37:17,"[0.3916204273700714, -0.6580946445465088, -0.6430745720863342, -0.08912137895822525, 0.6684823036193848, -0.7383690476417542, 0.9158006310462952, 0.3464720845222473, 0.2031410187482834]",-26.89235430678107,100,3.72
8.4218447265625,0.5095854187011719,1.538342041015625,14:37:18,"[0.3921523690223694, -0.657765805721283, -0.6430867910385132, -0.08813713490962982, 0.6690009832382202, -0.7380172610282898, 0.915668249130249, 0.3460950553417206, 0.20437674224376678]",-26.964210149974637,100,3.72
8.4216640625,0.5096180419921875,1.5383759765625,14:37:19,"[0.3912752866744995, -0.6588099002838135, -0.6425520777702332, -0.08779297769069672, 0.6683120131492615, -0.738682210445404, 0.9160764217376709, 0.3454396426677704, 0.20365510880947113]",-27.477973242233617,100,3.72
8.4218037109375,0.5095888671875,1.538373291015625,14:37:20,"[0.39158251881599426, -0.6580243706703186, -0.6431695222854614, -0.08859054744243622, 0.6687800288200378, -0.7381632328033447, 0.91586834192276, 0.3460305631160736, 0.2035878300666809]",-27.257383993377026,100,3.72
8.4220078125,0.5096047668457031,1.538281494140625,14:37:21,"[0.3913422226905823, -0.6578425168991089, -0.6435017585754395, -0.08953946083784103, 0.6687341928482056, -0.7380902767181396, 0.9158787727355957, 0.3464646637439728, 0.20280106365680695]",-26.978852833546124,100,3.72
8.4218564453125,0.5095941467285157,1.53838427734375,14:37:22,"[0.39162448048591614, -0.6583149433135986, -0.6428465843200684, -0.08813169598579407, 0.6686015725135803, -0.7383798360824585, 0.9158946871757507, 0.3458227813243866, 0.2038223296403885]",-26.978852833546124,100,3.72
8.42178515625,0.5096035461425781,1.5383658447265625,14:37:23,"[0.39165711402893066, -0.6581520438194275, -0.6429934501647949, -0.08869321644306183, 0.6685622930526733, -0.738348126411438, 0.9158264994621277, 0.34620845317840576, 0.20347356796264648]",-26.92935594157008,100,3.72
8.4216982421875,0.5095494689941407,1.53838232421875,14:37:24,"[0.39096134901046753, -0.6581140160560608, -0.6434556245803833, -0.08892662823200226, 0.6688194274902344, -0.7380871176719666, 0.9161011576652527, 0.34578385949134827, 0.20295868813991547]",-27.3212821192425,100,3.72
8.0621650390625,0.4915042724609375,1.6055987548828126,14:37:26,"[-0.8963811993598938, 0.4415588974952698, 0.03906993195414543, -0.4368137717247009, -0.8948639035224915, 0.0917188972234726, 0.07546156644821167, 0.06514881551265717, 0.9950181841850281]",-30.179053709640044,100,3.72
8.02652490234375,0.47906118774414064,1.5458309326171875,14:37:27,"[-0.9712335467338562, 0.23678185045719147, 0.025293627753853798, -0.2342749685049057, -0.9691417217254639, 0.07667821645736694, 0.04266912117600441, 0.06854679435491562, 0.9967350363731384]",-28.262010611631577,100,3.72
8.04630029296875,0.5055056457519531,1.5440628662109375,14:37:28,"[-0.9552929997444153, 0.29478734731674194, 0.022709915414452553, -0.29136922955513, -0.9516850709915161, 0.09695110470056534, 0.05019264668226242, 0.0859997346997261, 0.9950300455093384]",-30.347353968093664,100,3.72
8.04475146484375,0.5038858032226563,1.543957275390625,14:37:29,"[-0.9555838704109192, 0.2940155267715454, 0.020354220643639565, -0.29094398021698, -0.9521095752716064, 0.09401565045118332, 0.04702150821685791, 0.08391790091991425, 0.9953626394271851]",-30.335103372461248,100,3.72
8.04439501953125,0.5034540100097656,1.5439049072265625,14:37:30,"[-0.9563050270080566, 0.2916615903377533, 0.020353350788354874, -0.28862863779067993, -0.9528768062591553, 0.09337721019983292, 0.04662878066301346, 0.08342253416776657, 0.9954227209091187]",-30.335103372461248,100,3.72
8.044806640625,0.5038309020996093,1.5438992919921875,14:37:31,"[-0.9555943012237549, 0.29395607113838196, 0.020720716565847397, -0.2908347249031067, -0.9521030187606812, 0.09441962093114853, 0.047483477741479874, 0.08420055359601974, 0.9953168034553528]",-30.674005769674523,100,3.72
8.0454033203125,0.5040332946777344,1.5438267822265626,14:37:32,"[-0.9552370309829712, 0.2949832081794739, 0.02251834236085415, -0.2916965186595917, -0.95181804895401, 0.09463384747505188, 0.04934876039624214, 0.08382923901081085, 0.9952574372291565]",-30.992560290464482,100,3.72
8.04517822265625,0.504080078125,1.5438450927734375,14:37:33,"[-0.9554159045219421, 0.29449206590652466, 0.021328965201973915, -0.2913186550140381, -0.9519572854042053, 0.09439713507890701, 0.04810347035527229, 0.08397499471902847, 0.995306134223938]",-30.817420582342862,100,3.72
8.0452197265625,0.504059326171875,1.5438275146484375,14:37:34,"[-0.9551261067390442, 0.295384019613266, 0.021963156759738922, -0.2921513617038727, -0.9516963958740234, 0.09445410966873169, 0.048802491277456284, 0.08379901945590973, 0.9952869415283203]",-30.39769152194671,100,3.72
8.04505419921875,0.5039830627441406,1.5438365478515625,14:37:35,"[-0.9551432132720947, 0.2953346371650696, 0.02188299410045147, -0.2921065390110016, -0.9517053961753845, 0.09450181573629379, 0.04873582348227501, 0.08387060463428497, 0.9952841401100159]",-30.589168805835477,100,3.72
8.0455771484375,0.50383447265625,1.5439185791015626,14:37:36,"[-0.9555127620697021, 0.2941588759422302, 0.02158641442656517, -0.29097017645835876, -0.9520743489265442, 0.09429097920656204, 0.04828839749097824, 0.08381523191928864, 0.9953106045722961]",-30.589168805835477,100,3.72
8.044564453125,0.5037743530273437,1.5438516845703125,14:37:37,"[-0.9558009505271912, 0.2932388186454773, 0.021342284977436066, -0.2900979518890381, -0.9523897767066956, 0.09379187971353531, 0.04782959446310997, 0.08345501869916916, 0.9953630566596985]",-30.30975724839292,100,3.72
8.04457421875,0.5036842346191406,1.5438505859375,14:37:38,"[-0.9558495283126831, 0.2930483818054199, 0.021779781207442284, -0.28989073634147644, -0.9524915218353271, 0.09339853376150131, 0.04811534658074379, 0.08296118676662445, 0.9953905344009399]",-30.24788757800699,100,3.72
8.0451298828125,0.5036651306152343,1.5438924560546874,14:37:39,"[-0.9557442665100098, 0.2933952510356903, 0.021728958934545517, -0.2902143895626068, -0.952339768409729, 0.09393945336341858, 0.04825473949313164, 0.08347603678703308, 0.9953407645225525]",-30.268269275685824,100,3.72
8.045154296875,0.5033591613769531,1.54387451171875,14:37:40,"[-0.9559271931648254, 0.29277825355529785, 0.02200145833194256, -0.2895779609680176, -0.9525357484817505, 0.09391618520021439, 0.04845379292964935, 0.08340589702129364, 0.9953369498252869]",-30.642290452230256,100,3.72
8.04633349609375,0.502407958984375,1.5441865234375,14:37:41,"[-0.9516641497612, 0.30415841937065125, 0.042696621268987656, -0.298810213804245, -0.9490198493003845, 0.10036852955818176, 0.07104787230491638, 0.08275894820690155, 0.9940337538719177]",-29.55283857287823,100,3.72
7.9824580078125,0.5251011352539062,1.569004638671875,14:37:42,"[-0.9630376100540161, 0.2692880928516388, -0.006520857568830252, -0.2687810957431793, -0.9590653777122498, 0.08916465193033218, 0.017757050693035126, 0.08762159943580627, 0.9959955811500549]",-29.55283857287823,100,3.72
7.66058349609375,0.4731829528808594,1.5819766845703125,14:37:43,"[-0.9431205987930298, 0.33224859833717346, -0.011591038666665554, -0.3323265016078949, -0.9412420392036438, 0.06018739566206932, 0.009087204933166504, 0.06061598286032677, 0.9981197714805603]",-30.663922407048354,100,3.72
7.6838798828125,0.5122174072265625,1.549967529296875,14:37:44,"[-0.9444000124931335, 0.3275170922279358, 0.02900284342467785, -0.3234357535839081, -0.9412415027618408, 0.09723012149333954, 0.05914320796728134, 0.08244357258081436, 0.9948392510414124]",-26.365534067554336,100,3.72
7.68255322265625,0.5125300903320312,1.5497896728515625,14:37:45,"[-0.9439634084701538, 0.32917770743370056, 0.0239813644438982, -0.32559749484062195, -0.9406620264053345, 0.09560971707105637, 0.05403094366192818, 0.08244380354881287, 0.9951300024986267]",-23.8715725802294,100,3.72
7.6837373046875,0.5130999145507813,1.5496868896484375,14:37:46,"[-0.9425980448722839, 0.33299824595451355, 0.02492200955748558, -0.32926496863365173, -0.9392699003219604, 0.09672993421554565, 0.055619388818740845, 0.0829714983701706, 0.994998574256897]",-23.99985162635158,100,3.72
7.6828134765625,0.5135982666015625,1.5497777099609376,14:37:47,"[-0.9424579739570618, 0.33350908756256104, 0.023337818682193756, -0.329861581325531, -0.9389763474464417, 0.09754373878240585, 0.054445382207632065, 0.0842326283454895, 0.9949575662612915]",-24.48761133890747,100,3.72
7.68303759765625,0.5133690795898438,1.549760498046875,14:37:48,"[-0.9423638582229614, 0.33374541997909546, 0.02375597134232521, -0.3301236629486084, -0.9390005469322205, 0.09641768038272858, 0.054485827684402466, 0.08301813155412674, 0.9950574040412903]",-24.121398765802486,100,3.72
7.68338720703125,0.5131890258789062,1.549788818359375,14:37:49,"[-0.9424435496330261, 0.3334726095199585, 0.024417409673333168, -0.3297653794288635, -0.9390678405761719, 0.09698653221130371, 0.05527195334434509, 0.08335231244564056, 0.9949861168861389]",-24.121398765802486,100,3.72
7.6833203125,0.5131602172851563,1.5497451171875,14:37:50,"[-0.9424123167991638, 0.33351394534111023, 0.025048810988664627, -0.3297516107559204, -0.9390684366226196, 0.09702782332897186, 0.05588267743587494, 0.08318033069372177, 0.9949663877487183]",-23.86135138297968,100,3.72
7.68320849609375,0.5132112426757812,1.5497293701171875,14:37:51,"[-0.9424282908439636, 0.3334927558898926, 0.024729035794734955, -0.3297352194786072, -0.939033567905426, 0.09742003679275513, 0.05571027100086212, 0.08365736156702042, 0.9949361085891724]",-23.726298836121988,100,3.72
7.683146484375,0.51323876953125,1.5497393798828125,14:37:52,"[-0.9421039819717407, 0.3344820439815521, 0.02370440773665905, -0.33082687854766846, -0.9386871457099915, 0.0970567986369133, 0.05471478030085564, 0.08359553664922714, 0.9949965476989746]",-23.753258433651933,100,3.72
7.68298046875,0.5137911987304687,1.549846923828125,14:37:53,"[-0.9417523145675659, 0.33537572622299194, 0.02501465380191803, -0.33156266808509827, -0.9383440613746643, 0.09786007553339005, 0.05629224702715874, 0.08386602252721786, 0.9948857426643372]",-23.847459312748313,100,3.72
7.6298193359375,0.5439136962890625,1.5862113037109375,14:37:54,"[-0.9446166753768921, 0.3281562924385071, -0.0035836484748870134, -0.32692670822143555, -0.9400131702423096, 0.09743813425302505, 0.02860626019537449, 0.0932132750749588, 0.9952351450920105]",-23.87162845584374,100,3.72
7.31267578125,0.5182977905273437,1.59432763671875,14:37:55,"[-0.8651715517044067, 0.5013232827186584, 0.012375643476843834, -0.4979809820652008, -0.8617886304855347, 0.09661941975355148, 0.059102751314640045, 0.07742953300476074, 0.9952444434165955]",-27.241519028740598,100,3.72
7.35622998046875,0.5394725952148437,1.5834111328125,14:37:56,"[-0.9142661094665527, 0.4033450186252594, 0.03781941533088684, -0.3977324068546295, -0.9114269614219666, 0.1054033413529396, 0.07698354870080948, 0.08132469654083252, 0.9937101602554321]",-27.241519028740598,100,3.72
7.3366708984375,0.4991310119628906,1.557465087890625,14:37:57,"[-0.9325951933860779, 0.36016881465911865, 0.02333628572523594, -0.3568105399608612, -0.9297710657119751, 0.09061994403600693, 0.054335881024599075, 0.07618509978055954, 0.9956120848655701]",-29.00819243996925,100,3.72
7.34023388671875,0.5023139343261719,1.557389892578125,14:37:58,"[-0.9325351119041443, 0.35978829860687256, 0.030505841597914696, -0.3555699288845062, -0.9297255277633667, 0.09581466764211655, 0.06283506006002426, 0.07850358635187149, 0.9949316382408142]",-29.15134134833734,100,3.72
7.33980517578125,0.5017915954589843,1.557308837890625,14:37:59,"[-0.9321785569190979, 0.36067211627960205, 0.03096441738307476, -0.3564806282520294, -0.9294825792312622, 0.09478224068880081, 0.06296619772911072, 0.07731575518846512, 0.99501633644104]",-28.301023788167058,100,3.72
7.339873046875,0.5016341552734375,1.5572918701171874,14:38:00,"[-0.9322164058685303, 0.36057519912719727, 0.03095373697578907, -0.35639891028404236, -0.9295366406440735, 0.09455902874469757, 0.06286827474832535, 0.07711759954690933, 0.9950379133224487]",-27.90078760594152,100,3.72
7.34005029296875,0.5018356628417969,1.5572666015625,14:38:01,"[-0.9320610761642456, 0.3609526753425598, 0.03122990019619465, -0.35673725605010986, -0.9293799996376038, 0.09482255578041077, 0.06325089931488037, 0.07723954319953918, 0.9950042366981506]",-28.067336038939334,100,3.72
7.339994140625,0.5020358276367187,1.5572783203125,14:38:02,"[-0.9321136474609375, 0.3608540892601013, 0.030796436592936516, -0.3566587269306183, -0.9293878078460693, 0.09504134207963943, 0.06291789561510086, 0.07760551571846008, 0.9949968457221985]",-27.953287830942948,100,3.72
7.3399521484375,0.5021183776855469,1.557259765625,14:38:03,"[-0.9320111274719238, 0.3611026704311371, 0.03098548762500286, -0.356892853975296, -0.929299533367157, 0.09502562135457993, 0.06310880184173584, 0.07750643789768219, 0.9949924945831299]",-28.02498888239789,100,3.72
7.33999658203125,0.502117431640625,1.5572564697265625,14:38:04,"[-0.9320031404495239, 0.3611326217651367, 0.030877375975251198, -0.3569314181804657, -0.9292852282524109, 0.09502070397138596, 0.06300896406173706, 0.07753848284482956, 0.9949963092803955]",-27.87561174514138,100,3.72
7.340033203125,0.5021070556640626,1.5572645263671876,14:38:05,"[-0.932052493095398, 0.36101117730140686, 0.03080717846751213, -0.3568151891231537, -0.9293288588523865, 0.09503024816513062, 0.06293698400259018, 0.07758070528507233, 0.9949975609779358]",-27.87561174514138,100,3.72
7.340025390625,0.5021052856445313,1.55725927734375,14:38:06,"[-0.9320091009140015, 0.3611295223236084, 0.030731862410902977, -0.3569422662258148, -0.9292852878570557, 0.09497952461242676, 0.06285858154296875, 0.07755228132009506, 0.9950047731399536]",-28.262515016495588,100,3.72
7.33855419921875,0.5012261352539062,1.55734716796875,14:38:07,"[-0.9327139854431152, 0.3587411344051361, 0.03673446178436279, -0.3540436327457428, -0.9303098917007446, 0.09579482674598694, 0.06853997707366943, 0.07634357362985611, 0.9947230219841003]",-28.446941924627275,100,3.72
7.131115234375,0.5753796997070313,1.6832564697265624,14:38:08,"[-0.976229727268219, 0.21455487608909607, -0.03068801574409008, -0.21662884950637817, -0.9704080820083618, 0.10667728632688522, -0.006891767960041761, 0.11078944057226181, 0.9938200116157532]",-29.37862864108751,100,3.72
6.66232080078125,0.5498118896484375,1.6873443603515625,14:38:09,"[-0.9761929512023926, -0.18256084620952606, 0.11712758988142014, 0.1860649436712265, -0.9823415279388428, 0.019621210172772408, 0.11147723346948624, 0.04094742611050606, 0.9929230213165283]",-29.32944222471847,100,3.72
6.057173828125,0.6065344848632812,1.6867291259765624,14:38:10,"[-0.955155611038208, -0.2908379137516022, 0.05559764802455902, 0.29287177324295044, -0.9555941820144653, 0.032647017389535904, 0.043633799999952316, 0.047465965151786804, 0.9979193806648254]",-37.056320518199755,100,3.72
5.4037763671875,0.6987786254882813,1.676797119140625,14:38:11,"[-0.8456532955169678, -0.5336810350418091, -0.007420676294714212, 0.5334716439247131, -0.8455927968025208, 0.019516363739967346, -0.016690384596586227, 0.012545357458293438, 0.9997820258140564]",-37.056320518199755,100,3.72
4.60035986328125,0.7222435302734375,1.728002685546875,14:38:12,"[-0.761147141456604, -0.6485346555709839, 0.0076056779362261295, 0.6484009623527527, -0.7611604928970337, -0.014522823505103588, 0.01520769577473402, -0.0061224764212965965, 0.9998655915260315]",-33.901231413740824,100,3.72
3.672338134765625,0.6721810913085937,1.7066854248046874,14:38:13,"[-0.6593213081359863, -0.750844419002533, -0.03909067064523697, 0.7483254075050354, -0.6603694558143616, 0.06262004375457764, -0.07283219695091248, 0.012034187093377113, 0.9972715973854065]",-32.25739426507979,100,3.72
2.723834228515625,0.62449560546875,1.751385498046875,14:38:14,"[-0.43865901231765747, -0.8985552787780762, 0.013292191550135612, 0.8980143070220947, -0.4377411901950836, 0.04419197514653206, -0.03389039263129234, 0.03132178634405136, 0.9989346265792847]",-33.44038478102161,100,3.72
1.87229736328125,0.5681976318359375,1.760767822265625,14:38:15,"[-0.14649684727191925, -0.9891592860221863, -0.010127054527401924, 0.9892038702964783, -0.14652740955352783, 0.002340859267860651, -0.0037993737496435642, -0.009674793109297752, 0.9999459981918335]",-38.50608805357042,100,3.72
1.7447828369140626,0.41104019165039063,1.502765869140625,14:38:18,"[0.8248814344406128, 0.5473747849464417, 0.14124968647956848, -0.12379007041454315, -0.06889772415161133, 0.9899137020111084, 0.5515855550765991, -0.8340467214584351, 0.01092711091041565]",-35.42476129024704,100,3.72
1.750942626953125,0.407442626953125,1.5003531494140625,14:38:19,"[0.8273898959159851, 0.5461146831512451, 0.13109037280082703, -0.11443355679512024, -0.06458812952041626, 0.9913290739059448, 0.5498462319374084, -0.8352168202400208, 0.009054279886186123]",-35.42476129024704,100,3.72
1.76739013671875,0.4241988220214844,1.49907421875,14:38:20,"[0.7364367842674255, 0.6613771915435791, 0.1422710418701172, -0.10795961320400238, -0.09271212667226791, 0.9898228049278259, 0.6678364872932434, -0.744301438331604, 0.0031254084315150976]",-37.17431145453902,100,3.72
1.7525362548828125,0.4108936462402344,1.5002738037109375,14:38:21,"[0.8162443041801453, 0.5592355728149414, 0.14491647481918335, -0.12407107651233673, -0.07529888302087784, 0.9894121885299683, 0.564226508140564, -0.8255820274353027, 0.007922676391899586]",-36.29622654203959,100,3.72
